u,g,r,i,z,u-g,g-r,r-i,i-z
25.53139,22.16713,21.42843,21.35425,22.63062,3.36426,0.7387,0.07418,-1.27637
20.65842,19.69394,19.436,19.39133,19.48022,0.96448,0.25794,0.04467,-0.08889
23.24486,21.53125,21.10348,20.99627,22.33188,1.71361,0.42777,0.10721,-1.33561
24.80544,21.98481,21.57771,21.3295,21.76062,2.82063,0.4071,0.24821,-0.43112
24.13419,24.14307,22.96343,21.66006,22.53383,-0.00888,1.17964,1.30337,-0.87377
25.64227,23.65565,22.18826,23.32969,22.37131,1.98662,1.46739,-1.14143,0.95838
19.53275,17.39863,16.62117,16.37387,16.23192,2.13412,0.77746,0.2473,0.14195
19.96548,18.84936,18.51292,18.41228,18.39447,1.11612,0.33644,0.10064,0.01781
20.37919,19.32687,18.99887,18.88812,18.93294,1.05232,0.328,0.11075,-0.04482
20.93738,20.17658,19.8278,19.7731,19.84726,0.7608,0.34878,0.0547,-0.07416
21.32577,20.03009,19.75548,19.64715,19.79909,1.29568,0.27461,0.10833,-0.15194
22.15504,21.08825,20.62824,20.53903,20.60877,1.06679,0.46001,0.08921,-0.06974
22.25435,21.77915,21.2699,21.16967,22.67375,0.4752,0.50925,0.10023,-1.50408
23.53943,22.06416,21.37326,21.05223,21.17018,1.47527,0.6909,0.32103,-0.11795
25.60619,21.91416,21.14181,21.24726,21.21536,3.69203,0.77235,-0.10545,0.0319
25.78522,22.63431,21.44517,21.31991,22.82718,3.15091,1.18914,0.12526,-1.50727
24.15492,23.95925,22.24265,21.52619,22.11226,0.19567,1.7166,0.71646,-0.58607
24.48627,24.18296,22.1278,21.4512,22.45988,0.30331,2.05516,0.6766,-1.00868
24.95365,23.43468,22.68515,21.74829,22.23032,1.51897,0.74953,0.93686,-0.48203
24.41792,20.27592,18.89721,18.15069,17.70481,4.142,1.37871,0.74652,0.44588
20.62247,19.56082,19.28887,19.22468,19.14188,1.06165,0.27195,0.06419,0.0828
21.16947,20.16559,19.87534,19.80752,19.77984,1.00388,0.29025,0.06782,0.02768
20.68178,19.74084,19.43991,19.36275,19.30507,0.94094,0.30093,0.07716,0.05768
21.11231,20.14792,19.78596,19.76651,19.89462,0.96439,0.36196,0.01945,-0.12811
23.86397,25.08321,21.3356,20.38803,21.11555,-1.21924,3.74761,0.94757,-0.72752
16.732,14.17366,13.32295,13.75867,12.38386,2.55834,0.85071,-0.43572,1.37481
16.84874,14.54568,13.62553,13.17573,12.95652,2.30306,0.92015,0.4498,0.21921
15.89304,14.65677,13.90917,13.48137,12.89099,1.23627,0.7476,0.4278,0.59038
16.85526,14.04787,13.83757,13.99003,12.0743,2.80739,0.2103,-0.15246,1.91573
24.63457,25.11433,15.88042,15.65112,22.82686,-0.47976,9.23391,0.2293,-7.17574
17.31201,15.42037,14.69118,14.34041,14.1877,1.89164,0.72919,0.35077,0.15271
17.3383,15.46678,14.73481,14.41611,14.27014,1.87152,0.73197,0.3187,0.14597
17.37826,15.56152,14.86671,14.55216,14.40042,1.81674,0.69481,0.31455,0.15174
17.01004,15.39664,14.77988,14.49081,14.3705,1.6134,0.61676,0.28907,0.12031
17.73279,16.01561,15.35405,14.99929,14.86111,1.71718,0.66156,0.35476,0.13818
17.82079,16.12616,15.47772,15.14362,15.02604,1.69463,0.64844,0.3341,0.11758
17.86503,16.29199,15.66314,15.30751,15.15466,1.57304,0.62885,0.35563,0.15285
17.95668,16.4085,15.71995,15.38951,15.31936,1.54818,0.68855,0.33044,0.07015
15.3386,13.65562,13.53405,13.19765,13.06996,1.68298,0.12157,0.3364,0.12769
18.33562,16.70158,17.50632,16.34755,15.66875,1.63404,-0.80474,1.15877,0.6788
17.42634,16.12221,16.3144,16.49616,16.6349,1.30413,-0.19219,-0.18176,-0.13874
17.80168,17.39717,24.80204,24.36181,22.82691,0.40451,-7.40487,0.44023,1.5349
18.36661,16.86778,16.2457,15.97946,15.84856,1.49883,0.62208,0.26624,0.1309
18.48135,16.97679,16.38966,16.16039,16.06956,1.50456,0.58713,0.22927,0.09083
18.63931,17.24104,16.6678,16.43091,16.33852,1.39827,0.57324,0.23689,0.09239
18.9644,17.70932,17.1474,16.93257,16.84342,1.25508,0.56192,0.21483,0.08915
21.41019,19.93576,19.48064,19.30379,19.15819,1.47443,0.45512,0.17685,0.1456
22.28221,21.39655,20.87786,20.75463,20.99684,0.88566,0.51869,0.12323,-0.24221
22.64105,21.72177,21.28517,21.03748,20.64851,0.91928,0.4366,0.24769,0.38897
23.70959,22.21606,21.62088,21.30317,20.98572,1.49353,0.59518,0.31771,0.31745
22.8787,19.81008,18.44543,17.54636,17.03521,3.06862,1.36465,0.89907,0.51115
22.40748,21.30647,20.91521,20.69579,21.07986,1.10101,0.39126,0.21942,-0.38407
22.50502,20.92237,19.56038,18.46499,17.89364,1.58265,1.36199,1.09539,0.57135
22.0028,21.43701,20.89526,20.74981,20.96032,0.56579,0.54175,0.14545,-0.21051
22.92447,21.90934,21.3618,21.22769,22.07671,1.01513,0.54754,0.13411,-0.84902
25.0164,22.18529,21.6446,21.29479,20.73565,2.83111,0.54069,0.34981,0.55914
23.93484,22.29583,22.0386,21.89332,21.03089,1.63901,0.25723,0.14528,0.86243
21.10858,19.97074,19.68105,19.47254,19.33454,1.13784,0.28969,0.20851,0.138
22.24211,21.08496,20.5528,20.56168,20.58855,1.15715,0.53216,-0.00888,-0.02687
23.25532,22.12183,21.6536,21.85567,21.08093,1.13349,0.46823,-0.20207,0.77474
21.15597,20.37357,19.9916,19.88761,19.88728,0.7824,0.38197,0.10399,0.00033
21.4909,20.4049,20.10475,19.94927,20.0823,1.086,0.30015,0.15548,-0.13303
22.09476,21.44809,21.04383,21.02808,20.95015,0.64667,0.40426,0.01575,0.07793
21.23207,20.61238,20.22787,20.24073,20.19715,0.61969,0.38451,-0.01286,0.04358
25.53174,21.94237,21.36038,21.06895,20.56926,3.58937,0.58199,0.29143,0.49969
26.63671,22.4204,21.55355,21.66335,22.83282,4.21631,0.86685,-0.1098,-1.16947
23.63422,21.62076,21.14701,20.84351,22.04289,2.01346,0.47375,0.3035,-1.19938
21.96176,20.86697,20.54565,20.42044,20.44764,1.09479,0.32132,0.12521,-0.0272
16.43851,14.88736,14.07587,15.03335,14.25495,1.55115,0.81149,-0.95748,0.7784
17.01554,15.07304,14.29021,15.18884,13.59038,1.9425,0.78283,-0.89863,1.59846
16.93064,15.37702,14.8377,14.64997,14.59789,1.55362,0.53932,0.18773,0.05208
15.43446,13.70608,12.90013,12.47854,13.07305,1.72838,0.80595,0.42159,-0.59451
15.66804,13.90501,13.21736,12.87708,13.36361,1.76303,0.68765,0.34028,-0.48653
17.36272,16.08141,16.23495,16.34271,16.43845,1.28131,-0.15354,-0.10776,-0.09574
17.94284,16.49804,15.83097,15.52117,15.41723,1.4448,0.66707,0.3098,0.10394
17.88222,16.34671,15.69814,15.42113,15.29785,1.53551,0.64857,0.27701,0.12328
18.30138,16.87449,16.23559,15.94669,16.63783,1.42689,0.6389,0.2889,-0.69114
18.34626,16.8323,16.29305,15.98262,15.88469,1.51396,0.53925,0.31043,0.09793
18.03872,18.04737,24.802,24.36182,22.82688,-0.00865,-6.75463,0.44018,1.53494
18.748,17.24249,16.75313,16.26739,16.18949,1.50551,0.48936,0.48574,0.0779
20.4046,18.38968,16.98656,16.70436,17.63552,2.01492,1.40312,0.2822,-0.93116
19.05466,17.79348,17.27386,16.99444,16.95398,1.26118,0.51962,0.27942,0.04046
19.43365,18.09838,17.61164,17.34377,17.32881,1.33527,0.48674,0.26787,0.01496
19.7105,18.25742,17.7378,17.48278,17.39131,1.45308,0.51962,0.25502,0.09147
18.61312,18.58307,24.80201,18.84912,18.98672,0.03005,-6.21894,5.95289,-0.1376
19.75269,18.38768,17.87446,17.59682,17.60475,1.36501,0.51322,0.27764,-0.00793
19.6125,18.39482,17.84413,17.56178,17.52327,1.21768,0.55069,0.28235,0.03851
19.83788,18.45308,17.92499,17.64417,17.65605,1.3848,0.52809,0.28082,-0.01188
19.73427,18.46142,17.93983,17.6961,17.71637,1.27285,0.52159,0.24373,-0.02027
19.73354,18.44758,17.94533,17.6971,17.70527,1.28596,0.50225,0.24823,-0.00817
19.82413,18.50645,18.01918,17.75162,17.75875,1.31768,0.48727,0.26756,-0.00713
21.7791,20.79309,20.33587,20.28027,20.13657,0.98601,0.45722,0.0556,0.1437
22.24447,22.07705,21.90695,21.44616,21.26814,0.16742,0.1701,0.46079,0.17802
24.3638,22.28411,21.62239,21.90826,21.59597,2.07969,0.66172,-0.28587,0.31229
24.38608,22.21585,21.62175,21.73033,22.01635,2.17023,0.5941,-0.10858,-0.28602
21.77929,20.38169,20.08632,19.90497,20.17571,1.3976,0.29537,0.18135,-0.27074
22.26572,22.27009,21.34871,21.20888,21.35649,-0.00437,0.92138,0.13983,-0.14761
22.99998,22.43126,20.75037,20.27451,19.887,0.56872,1.68089,0.47586,0.38751
21.98481,20.9387,20.56219,20.42961,20.70536,1.04611,0.37651,0.13258,-0.27575
23.79334,22.91614,21.89602,22.07817,21.92622,0.8772,1.02012,-0.18215,0.15195
23.5285,23.88551,22.17991,21.97858,23.10682,-0.35701,1.7056,0.20133,-1.12824
24.64965,22.88671,21.67798,21.47497,21.00386,1.76294,1.20873,0.20301,0.47111
23.97792,22.54676,21.33505,20.95838,20.76163,1.43116,1.21171,0.37667,0.19675
23.2358,23.10029,21.55702,21.0672,20.70598,0.13551,1.54327,0.48982,0.36122
10.13148,8.716642,8.232847,8.518157,8.18497,1.414838,0.483795,-0.28531,0.333187
13.96203,12.15908,11.41557,12.15293,10.92825,1.80295,0.74351,-0.73736,1.22468
16.51085,14.34185,13.27594,13.87566,12.71514,2.169,1.06591,-0.59972,1.16052
16.76823,14.41704,13.26478,14.16864,12.70026,2.35119,1.15226,-0.90386,1.46838
16.74806,14.44167,13.395,14.40742,12.75531,2.30639,1.04667,-1.01242,1.65211
14.19887,12.405,11.61282,12.36869,11.11779,1.79387,0.79218,-0.75587,1.2509
14.20553,12.29602,11.59436,12.40543,10.96286,1.90951,0.70166,-0.81107,1.44257
12.77298,11.74976,11.29718,11.83802,10.81689,1.02322,0.45258,-0.54084,1.02113
18.29294,14.77685,13.61273,14.67491,12.90193,3.51609,1.16412,-1.06218,1.77298
14.74236,12.83455,12.18694,12.40145,11.59524,1.90781,0.64761,-0.21451,0.80621
16.76984,14.62059,13.63118,13.9429,13.01175,2.14925,0.98941,-0.31172,0.93115
14.60244,12.57268,11.86323,12.41933,11.28013,2.02976,0.70945,-0.5561,1.1392
24.6347,15.90606,14.11229,15.06892,14.0073,8.72864,1.79377,-0.95663,1.06162
10.30669,9.059896,8.706264,8.625538,8.230185,1.246794,0.353632,0.080726,0.395353
13.66556,12.23178,11.77497,12.47383,11.15657,1.43378,0.45681,-0.69886,1.31726
12.34253,11.29722,10.77288,10.78502,10.43333,1.04531,0.52434,-0.01214,0.35169
16.65975,14.63643,13.6825,13.79921,13.13059,2.02332,0.95393,-0.11671,0.66862
12.81734,11.73688,11.14234,11.03986,10.87668,1.08046,0.59454,0.10248,0.16318
8.856154,7.503637,7.056324,6.899054,6.777557,1.352517,0.447313,0.15727,0.121497
16.79821,14.75097,13.76459,13.76867,13.20892,2.04724,0.98638,-0.00408,0.55975
16.40002,14.75256,13.91533,13.70845,13.47524,1.64746,0.83723,0.20688,0.23321
15.49186,14.21402,13.4817,13.05099,13.09407,1.27784,0.73232,0.43071,-0.04308
19.43743,18.19078,17.67886,17.4067,17.37176,1.24665,0.51192,0.27216,0.03494
20.16105,18.87552,18.72223,18.69275,18.44281,1.28553,0.15329,0.02948,0.24994
21.3807,19.64849,19.41562,19.29582,21.83201,1.73221,0.23287,0.1198,-2.53619
27.29473,27.97155,16.38429,15.66027,25.75949,-0.67682,11.58726,0.72402,-10.09922
21.24499,20.02923,19.74691,19.54691,19.68989,1.21576,0.28232,0.2,-0.14298
26.32567,29.04978,27.77079,28.10339,18.4054,-2.72411,1.27899,-0.3326,9.69799
22.93519,20.57602,20.06604,19.94441,22.46702,2.35917,0.50998,0.12163,-2.52261
25.19876,21.22006,20.40624,20.20819,22.01128,3.9787,0.81382,0.19805,-1.80309
23.75625,21.54934,20.76934,20.45748,21.84254,2.20691,0.78,0.31186,-1.38506
25.37629,25.07266,22.83822,21.78694,21.0094,0.30363,2.23444,1.05128,0.77754
25.78696,22.34388,21.79666,21.33727,22.57723,3.44308,0.54722,0.45939,-1.23996
23.08789,22.20037,21.30613,21.13913,21.42054,0.88752,0.89424,0.167,-0.28141
24.84296,22.47283,21.6416,21.55203,21.92022,2.37013,0.83123,0.08957,-0.36819
25.52134,22.28561,21.74277,22.66433,21.76855,3.23573,0.54284,-0.92156,0.89578
24.1012,23.07332,22.06608,21.58155,22.41924,1.02788,1.00724,0.48453,-0.83769
24.08142,22.83958,22.63153,21.76151,22.34573,1.24184,0.20805,0.87002,-0.58422
23.82939,22.03149,21.98614,22.32425,22.57211,1.7979,0.04535,-0.33811,-0.24786
23.55708,22.73903,22.0565,22.05573,21.1292,0.81805,0.68253,0.00077,0.92653
24.7942,22.58681,23.02131,23.06828,23.53158,2.20739,-0.4345,-0.04697,-0.4633
25.52299,26.03571,23.83234,22.4886,23.59816,-0.51272,2.20337,1.34374,-1.10956
19.74131,18.50924,18.02613,17.78778,17.68227,1.23207,0.48311,0.23835,0.10551
21.36147,20.41895,20.04014,19.89309,19.82961,0.94252,0.37881,0.14705,0.06348
23.85955,22.09483,21.97209,21.55734,21.58092,1.76472,0.12274,0.41475,-0.02358
23.54377,21.09042,19.60601,18.27038,17.64233,2.45335,1.48441,1.33563,0.62805
20.89972,19.68256,19.48041,19.31728,19.53213,1.21716,0.20215,0.16313,-0.21485
21.2946,20.58929,20.2299,20.23287,20.13843,0.70531,0.35939,-0.00297,0.09444
23.10817,21.6694,21.15716,20.8068,20.30597,1.43877,0.51224,0.35036,0.50083
25.01494,22.67091,21.68894,21.53638,21.3682,2.34403,0.98197,0.15256,0.16818
20.64068,19.64266,19.39973,19.22328,19.15449,0.99802,0.24293,0.17645,0.06879
22.07001,20.90192,20.52481,20.31044,20.3078,1.16809,0.37711,0.21437,0.00264
22.88314,20.86045,20.5513,20.22133,20.66867,2.02269,0.30915,0.32997,-0.44734
23.73564,21.982,21.78901,21.17962,21.73055,1.75364,0.19299,0.60939,-0.55093
20.2049,19.01171,18.60746,18.42502,18.35333,1.19319,0.40425,0.18244,0.07169
20.62061,19.58639,19.4237,19.3194,19.20198,1.03422,0.16269,0.1043,0.11742
21.31098,20.50376,20.25301,20.37209,20.37477,0.80722,0.25075,-0.11908,-0.00268
19.87491,18.78402,18.55145,18.39358,18.40424,1.09089,0.23257,0.15787,-0.01066
23.72635,21.47786,19.94548,18.61815,17.93669,2.24849,1.53238,1.32733,0.68146
21.17768,20.07122,19.89444,19.60403,19.77299,1.10646,0.17678,0.29041,-0.16896
23.50914,20.80069,20.5312,20.34537,22.70331,2.70845,0.26949,0.18583,-2.35794
25.60516,22.48458,21.68332,21.54469,22.37914,3.12058,0.80126,0.13863,-0.83445
20.83438,19.62227,19.39069,19.31122,19.35257,1.21211,0.23158,0.07947,-0.04135
23.32995,23.58972,22.29903,20.84866,20.38986,-0.25977,1.29069,1.45037,0.4588
24.01624,21.59763,21.32047,21.17196,21.99024,2.41861,0.27716,0.14851,-0.81828
25.10811,21.85594,21.49736,21.11485,21.41956,3.25217,0.35858,0.38251,-0.30471
24.88682,22.15254,21.68738,21.6144,21.42933,2.73428,0.46516,0.07298,0.18507
25.1855,24.57689,22.15796,22.83731,22.71672,0.60861,2.41893,-0.67935,0.12059
23.94028,23.40125,22.36047,22.3417,22.96211,0.53903,1.04078,0.01877,-0.62041
23.82029,20.99185,19.43228,18.35249,17.84416,2.82844,1.55957,1.07979,0.50833
22.19883,20.59403,20.25038,20.05189,20.44617,1.6048,0.34365,0.19849,-0.39428
22.78749,21.40794,20.86176,20.96773,20.51858,1.37955,0.54618,-0.10597,0.44915
23.35253,21.93638,21.58511,21.23103,22.45397,1.41615,0.35127,0.35408,-1.22294
21.47911,20.77568,20.47099,20.24943,20.19877,0.70343,0.30469,0.22156,0.05066
23.34886,22.50171,21.45986,21.04083,21.19007,0.84715,1.04185,0.41903,-0.14924
20.80296,19.89651,19.68876,19.48698,19.57921,0.90645,0.20775,0.20178,-0.09223
22.80907,22.24803,21.77119,21.16808,21.31479,0.56104,0.47684,0.60311,-0.14671
24.7565,23.94051,22.10643,23.20683,22.58015,0.81599,1.83408,-1.1004,0.62668
20.8868,19.78836,19.52701,19.41852,19.38964,1.09844,0.26135,0.10849,0.02888
20.80692,20.08367,19.78953,19.63683,19.68989,0.72325,0.29414,0.1527,-0.05306
23.38095,23.24532,21.70539,20.18972,19.47164,0.13563,1.53993,1.51567,0.71808
22.57837,20.83112,20.57712,20.22844,20.56351,1.74725,0.254,0.34868,-0.33507
22.86311,19.53129,19.29751,19.07019,20.44439,3.33182,0.23378,0.22732,-1.3742
23.5522,21.34432,20.98383,20.90092,21.18254,2.20788,0.36049,0.08291,-0.28162
22.48061,21.20488,20.86304,20.86347,20.99243,1.27573,0.34184,-0.00043,-0.12896
25.79282,21.75892,21.41744,21.09094,21.36232,4.0339,0.34148,0.3265,-0.27138
20.8871,19.79185,19.55692,19.39502,19.26618,1.09525,0.23493,0.1619,0.12884
23.43598,22.05038,21.64255,21.37393,22.43181,1.3856,0.40783,0.26862,-1.05788
21.20524,20.34083,20.1112,19.9509,19.71461,0.86441,0.22963,0.1603,0.23629
22.12488,21.42204,21.11953,20.83957,21.86701,0.70284,0.30251,0.27996,-1.02744
21.57775,20.6873,20.45732,20.24299,20.2324,0.89045,0.22998,0.21433,0.01059
