u,g,r,i,z,u-g,g-r,r-i,i-z,Class
21.33167,20.3466,19.85521,19.55281,19.46323,0.98507,0.49139,0.3024,0.08958,1
20.77104,19.91711,19.60512,19.45977,19.38044,0.85393,0.31199,0.14535,0.07933,1
20.49668,19.63818,19.32245,19.17549,19.21527,0.8585,0.31573,0.14696,-0.03978,1
19.62361,18.50433,18.17619,18.05871,17.99017,1.11928,0.32814,0.11748,0.06854,1
20.68323,19.82671,19.54753,19.47693,19.41389,0.85652,0.27918,0.0706,0.06304,1
20.71677,19.76302,19.45468,19.32301,19.20587,0.95375,0.30834,0.13167,0.11714,1
21.11209,20.07173,19.73816,19.58373,19.51657,1.04036,0.33357,0.15443,0.06716,1
20.48291,19.56252,19.27901,19.18184,19.05024,0.92039,0.28351,0.09717,0.1316,1
21.2719,20.2233,19.7948,19.64529,19.55064,1.0486,0.4285,0.14951,0.09465,1
20.33303,19.39232,19.04357,18.91959,18.87972,0.94071,0.34875,0.12398,0.03987,1
19.89284,18.95535,18.68055,18.5844,18.52089,0.93749,0.2748,0.09615,0.06351,1
21.28297,20.27445,19.89732,19.75587,19.59281,1.00852,0.37713,0.14145,0.16306,1
20.89161,20.04899,19.71455,19.58492,19.34759,0.84262,0.33444,0.12963,0.23733,1
19.6875,18.83027,18.55188,18.46756,18.43818,0.85723,0.27839,0.08432,0.02938,1
20.39249,19.4716,19.16435,19.04475,18.99564,0.92089,0.30725,0.1196,0.04911,1
20.80005,20.06891,19.74157,19.63392,19.79046,0.73114,0.32734,0.10765,-0.15654,1
20.09307,19.18571,18.9106,18.86965,18.92829,0.90736,0.27511,0.04095,-0.05864,1
20.88112,20.02254,19.56432,19.5078,19.48716,0.85858,0.45822,0.05652,0.02064,1
20.59933,20.12652,19.6813,19.61908,19.59462,0.47281,0.44522,0.06222,0.02446,1
20.31349,19.44162,19.12558,18.99795,19.01789,0.87187,0.31604,0.12763,-0.01994,1
21.03254,19.98834,19.62587,19.49093,19.4382,1.0442,0.36247,0.13494,0.05273,1
21.04022,20.04507,19.62272,19.4849,19.50726,0.99515,0.42235,0.13782,-0.02236,1
20.47991,19.6848,19.36318,19.23232,19.11609,0.79511,0.32162,0.13086,0.11623,1
21.13169,20.00293,19.61811,19.43433,19.47056,1.12876,0.38482,0.18378,-0.03623,1
20.01655,19.13613,18.82043,18.72846,18.72116,0.88042,0.3157,0.09197,0.0073,1
20.10561,19.17841,18.91998,18.806,18.78609,0.9272,0.25843,0.11398,0.01991,1
20.12904,19.21381,18.95557,18.84085,18.87081,0.91523,0.25824,0.11472,-0.02996,1
19.88792,18.9899,18.6896,18.61206,18.63312,0.89802,0.3003,0.07754,-0.02106,1
19.93188,18.99986,18.72313,18.61962,18.60305,0.93202,0.27673,0.10351,0.01657,1
20.85475,20.02138,19.67288,19.57029,19.4105,0.83337,0.3485,0.10259,0.15979,1
21.41396,20.15882,19.76755,19.64092,19.70542,1.25514,0.39127,0.12663,-0.0645,1
21.36688,20.23269,19.96608,19.85692,19.90493,1.13419,0.26661,0.10916,-0.04801,1
21.35701,20.37517,19.96653,19.79281,19.83181,0.98184,0.40864,0.17372,-0.039,1
20.9913,20.14317,19.82356,19.63725,19.73972,0.84813,0.31961,0.18631,-0.10247,1
20.93045,20.17306,19.6867,19.52571,19.27696,0.75739,0.48636,0.16099,0.24875,1
20.82407,20.24522,19.86947,19.78512,19.77384,0.57885,0.37575,0.08435,0.01128,1
21.36663,19.66429,19.31632,19.10272,18.95969,1.70234,0.34797,0.2136,0.14303,1
21.38011,20.25754,19.86816,19.66932,19.70534,1.12257,0.38938,0.19884,-0.03602,1
19.68273,18.71385,18.38901,18.26463,18.27667,0.96888,0.32484,0.12438,-0.01204,1
20.95339,20.05352,19.70449,19.54957,19.71348,0.89987,0.34903,0.15492,-0.16391,1
20.07801,19.09002,18.81081,18.72583,18.69365,0.98799,0.27921,0.08498,0.03218,1
21.66937,20.4502,19.99684,19.83591,19.71264,1.21917,0.45336,0.16093,0.12327,1
20.94715,19.95646,19.62197,19.48454,19.40493,0.99069,0.33449,0.13743,0.07961,1
20.77836,19.80747,19.45174,19.35332,19.2103,0.97089,0.35573,0.09842,0.14302,1
19.86135,18.82335,18.49382,18.35645,18.33942,1.038,0.32953,0.13737,0.01703,1
21.38743,20.31004,19.93233,19.77706,19.74397,1.07739,0.37771,0.15527,0.03309,1
20.48141,19.53061,19.19676,19.10776,19.09002,0.9508,0.33385,0.089,0.01774,1
21.1621,20.1766,19.83361,19.66552,19.66896,0.9855,0.34299,0.16809,-0.00344,1
19.36936,18.48392,18.22539,18.11467,18.07653,0.88544,0.25853,0.11072,0.03814,1
19.7137,18.80189,18.52747,18.43727,18.4899,0.91181,0.27442,0.0902,-0.05263,1
20.0568,19.12526,18.82827,18.7291,18.72234,0.93154,0.29699,0.09917,0.00676,1
19.50154,18.53015,18.26904,18.18477,18.17882,0.97139,0.26111,0.08427,0.00595,1
20.51315,19.64553,19.33443,19.25789,19.17013,0.86762,0.3111,0.07654,0.08776,1
20.04345,19.13697,18.84082,18.75834,18.76497,0.90648,0.29615,0.08248,-0.00663,1
20.41708,19.58013,19.27702,19.1825,19.16609,0.83695,0.30311,0.09452,0.01641,1
20.63289,19.75454,19.45644,19.31337,19.32467,0.87835,0.2981,0.14307,-0.0113,1
20.51537,19.50699,19.24623,19.1795,19.12579,1.00838,0.26076,0.06673,0.05371,1
20.76476,19.78216,19.5018,19.40839,19.3991,0.9826,0.28036,0.09341,0.00929,1
19.96055,19.02335,18.773,18.70396,18.72774,0.9372,0.25035,0.06904,-0.02378,1
19.62271,18.67596,18.42419,18.3441,18.3374,0.94675,0.25177,0.08009,0.0067,1
20.82412,19.9136,19.59725,19.47961,19.42828,0.91052,0.31635,0.11764,0.05133,1
21.25888,20.19461,19.83574,19.67313,19.63682,1.06427,0.35887,0.16261,0.03631,1
20.43375,19.52425,19.21801,19.08826,19.088,0.9095,0.30624,0.12975,2.60E-04,1
20.64104,19.57742,19.24336,19.12021,19.09146,1.06362,0.33406,0.12315,0.02875,1
19.38415,18.43541,18.16558,18.07817,18.02613,0.94874,0.26983,0.08741,0.05204,1
20.64721,19.62556,19.34173,19.19926,19.13966,1.02165,0.28383,0.14247,0.0596,1
20.28592,19.31664,19.02463,18.92688,18.90055,0.96928,0.29201,0.09775,0.02633,1
21.11887,20.06279,19.70532,19.58911,19.57071,1.05608,0.35747,0.11621,0.0184,1
20.35955,19.39109,19.12497,19.03213,19.02117,0.96846,0.26612,0.09284,0.01096,1
20.84804,19.92802,19.60642,19.43288,19.44794,0.92002,0.3216,0.17354,-0.01506,1
20.80284,19.95981,19.59133,19.47864,19.50229,0.84303,0.36848,0.11269,-0.02365,1
20.35814,19.45876,19.17054,19.07756,19.10742,0.89938,0.28822,0.09298,-0.02986,1
21.20561,20.26342,19.863,19.74593,19.64767,0.94219,0.40042,0.11707,0.09826,1
20.91867,20.08733,19.74092,19.61636,19.53769,0.83134,0.34641,0.12456,0.07867,1
20.85937,19.9841,19.65763,19.48721,19.50772,0.87527,0.32647,0.17042,-0.02051,1
20.9054,20.01816,19.6499,19.48664,19.46067,0.88724,0.36826,0.16326,0.02597,1
21.02177,20.28365,19.8231,19.5827,19.4012,0.73812,0.46055,0.2404,0.1815,1
21.31845,20.24148,19.87572,19.70659,19.63384,1.07697,0.36576,0.16913,0.07275,1
21.40522,20.25953,19.95018,19.75051,19.79556,1.14569,0.30935,0.19967,-0.04505,1
21.48322,20.28501,19.9239,19.80935,19.66557,1.19821,0.36111,0.11455,0.14378,1
21.28012,20.23466,19.8382,19.74367,19.56092,1.04546,0.39646,0.09453,0.18275,1
21.30396,20.28055,19.91154,19.87037,19.83843,1.02341,0.36901,0.04117,0.03194,1
20.59439,19.57033,19.28297,19.12927,19.19131,1.02406,0.28736,0.1537,-0.06204,1
19.7088,18.78251,18.48799,18.34471,18.34315,0.92629,0.29452,0.14328,0.00156,1
20.74318,19.82564,19.52836,19.39548,19.39673,0.91754,0.29728,0.13288,-0.00125,1
20.32841,19.43048,19.11567,18.97765,18.99471,0.89793,0.31481,0.13802,-0.01706,1
21.42327,20.2641,19.95511,19.84005,19.79549,1.15917,0.30899,0.11506,0.04456,1
21.54522,20.41514,19.95789,19.76249,19.70294,1.13008,0.45725,0.1954,0.05955,1
21.16087,20.22494,19.86219,19.73676,19.62795,0.93593,0.36275,0.12543,0.10881,1
20.16347,19.45556,19.1595,28.31716,18.35359,0.70791,0.29606,-9.15766,9.96357,1
20.49067,19.66418,19.40525,19.33188,19.3188,0.82649,0.25893,0.07337,0.01308,1
21.01224,19.99132,19.67001,19.53941,19.37926,1.02092,0.32131,0.1306,0.16015,1
20.95769,20.07978,19.64522,19.43566,19.74885,0.87791,0.43456,0.20956,-0.31319,1
20.66418,19.80721,19.46129,19.29417,19.3925,0.85697,0.34592,0.16712,-0.09833,1
20.56484,19.69049,19.3818,19.29164,19.27579,0.87435,0.30869,0.09016,0.01585,1
20.31085,19.44455,19.16222,19.02848,19.01329,0.8663,0.28233,0.13374,0.01519,1
21.43201,20.07462,19.64178,19.44824,19.47523,1.35739,0.43284,0.19354,-0.02699,1
20.76913,19.80009,19.38425,19.23004,19.3447,0.96904,0.41584,0.15421,-0.11466,1
19.97501,19.14566,18.90945,18.82884,18.82001,0.82935,0.23621,0.08061,0.00883,1
20.62627,19.64087,19.37014,19.2918,19.15881,0.9854,0.27073,0.07834,0.13299,1
21.15986,20.14811,19.86231,19.7269,20.01261,1.01175,0.2858,0.13541,-0.28571,1
20.14152,19.13567,18.86061,18.70854,18.75415,1.00585,0.27506,0.15207,-0.04561,1
19.45843,18.60249,18.35517,18.24877,18.23858,0.85594,0.24732,0.1064,0.01019,1
20.13202,19.15525,18.89507,18.75888,18.77081,0.97677,0.26018,0.13619,-0.01193,1
21.30373,20.3553,19.94134,19.81584,19.8602,0.94843,0.41396,0.1255,-0.04436,1
21.0676,20.24928,19.89104,19.74934,19.80186,0.81832,0.35824,0.1417,-0.05252,1
21.11264,20.22209,19.87306,19.7187,19.65691,0.89055,0.34903,0.15436,0.06179,1
20.8003,20.38674,19.9432,19.77091,19.81479,0.41356,0.44354,0.17229,-0.04388,1
21.51069,20.10349,19.62397,19.45613,19.27966,1.4072,0.47952,0.16784,0.17647,1
21.41851,20.26387,19.96037,19.81765,19.84077,1.15464,0.3035,0.14272,-0.02312,1
21.31145,20.24476,19.7645,19.57221,19.65689,1.06669,0.48026,0.19229,-0.08468,1
21.32158,20.19034,19.81481,19.61357,19.57924,1.13124,0.37553,0.20124,0.03433,1
21.27445,20.17358,19.74414,19.48407,19.52664,1.10087,0.42944,0.26007,-0.04257,1
20.55005,19.72066,19.48611,19.42962,19.43555,0.82939,0.23455,0.05649,-0.00593,1
19.61466,18.66238,18.49285,18.45055,18.56885,0.95228,0.16953,0.0423,-0.1183,1
20.33505,19.3834,19.10575,19.01258,19.07027,0.95165,0.27765,0.09317,-0.05769,1
20.08124,19.87687,19.48293,19.5943,19.72788,0.20437,0.39394,-0.11137,-0.13358,1
20.3812,19.46783,19.1989,19.04889,19.0027,0.91337,0.26893,0.15001,0.04619,1
20.4497,19.56718,19.30527,19.18195,19.05124,0.88252,0.26191,0.12332,0.13071,1
20.2914,19.4888,19.23142,19.13132,19.09338,0.8026,0.25738,0.1001,0.03794,1
21.04108,20.00844,19.63042,19.52188,19.42485,1.03264,0.37802,0.10854,0.09703,1
20.79778,19.77472,19.47413,19.35057,19.49075,1.02306,0.30059,0.12356,-0.14018,1
19.39369,18.44995,18.16789,18.06957,18.03774,0.94374,0.28206,0.09832,0.03183,1
20.70868,19.99367,19.58537,19.44726,19.36954,0.71501,0.4083,0.13811,0.07772,1
20.65209,19.67957,19.37274,19.26007,19.20151,0.97252,0.30683,0.11267,0.05856,1
20.70671,19.48276,19.18028,19.07835,18.98964,1.22395,0.30248,0.10193,0.08871,1
20.66366,19.82816,19.54119,19.47475,19.4555,0.8355,0.28697,0.06644,0.01925,1
20.49822,19.62734,19.3409,19.26937,19.16495,0.87088,0.28644,0.07153,0.10442,1
20.21478,19.324,19.00005,18.92941,18.82568,0.89078,0.32395,0.07064,0.10373,1
20.38538,19.24516,18.91705,18.85792,18.76977,1.14022,0.32811,0.05913,0.08815,1
19.84532,18.74905,18.49111,18.2441,18.19635,1.09627,0.25794,0.24701,0.04775,1
19.7308,18.82395,18.58995,18.55297,18.52088,0.90685,0.234,0.03698,0.03209,1
19.70467,18.75932,18.50694,18.4545,18.38163,0.94535,0.25238,0.05244,0.07287,1
21.1829,20.26651,19.79069,19.55868,19.43255,0.91639,0.47582,0.23201,0.12613,1
21.198,20.23669,19.91191,19.67684,19.69945,0.96131,0.32478,0.23507,-0.02261,1
21.18306,20.28918,19.95213,19.81083,19.65273,0.89388,0.33705,0.1413,0.1581,1
21.10574,20.23524,19.84407,19.77653,19.85993,0.8705,0.39117,0.06754,-0.0834,1
21.55727,20.4519,19.97509,19.92628,19.80462,1.10537,0.47681,0.04881,0.12166,1
20.59956,20.04885,19.77981,19.50246,19.68292,0.55071,0.26904,0.27735,-0.18046,1
21.00191,20.23298,19.84982,19.75931,19.79764,0.76893,0.38316,0.09051,-0.03833,1
21.04369,20.15697,19.79849,19.80844,19.77531,0.88672,0.35848,-0.00995,0.03313,1
21.88167,20.39623,19.99449,19.99928,19.78937,1.48544,0.40174,-0.00479,0.20991,1
20.88999,19.86458,19.53492,19.41215,19.32963,1.02541,0.32966,0.12277,0.08252,1
21.42371,20.32822,19.98914,19.56345,19.60504,1.09549,0.33908,0.42569,-0.04159,1
20.13239,19.13469,18.86755,18.79826,18.7587,0.9977,0.26714,0.06929,0.03956,1
19.39849,18.47385,18.22556,18.14567,18.07522,0.92464,0.24829,0.07989,0.07045,1
19.92847,19.01804,18.75523,18.68696,18.62864,0.91043,0.26281,0.06827,0.05832,1
20.72568,19.78779,19.37482,19.21656,19.07949,0.93789,0.41297,0.15826,0.13707,1
20.39265,19.40251,19.1484,19.00608,18.97639,0.99014,0.25411,0.14232,0.02969,1
20.30953,19.36625,19.09569,19.00296,18.94613,0.94328,0.27056,0.09273,0.05683,1
20.64041,19.78544,19.41168,19.31265,19.36508,0.85497,0.37376,0.09903,-0.05243,1
20.19436,19.17934,18.88665,18.82216,18.86336,1.01502,0.29269,0.06449,-0.0412,1
20.4635,19.56496,19.32197,19.0417,19.17804,0.89854,0.24299,0.28027,-0.13634,1
20.60361,19.80235,19.46332,19.36217,19.41744,0.80126,0.33903,0.10115,-0.05527,1
20.69935,19.71967,19.3934,19.2703,19.20912,0.97968,0.32627,0.1231,0.06118,1
20.36099,19.54716,19.23463,19.12237,19.0297,0.81383,0.31253,0.11226,0.09267,1
20.85943,20.10208,19.71959,19.57436,19.59292,0.75735,0.38249,0.14523,-0.01856,1
20.63633,19.72749,19.39463,19.24334,19.11589,0.90884,0.33286,0.15129,0.12745,1
20.50959,19.83665,19.49259,19.40105,19.48351,0.67294,0.34406,0.09154,-0.08246,1
20.69041,19.77782,19.44408,19.32273,19.31035,0.91259,0.33374,0.12135,0.01238,1
20.5237,19.5528,19.26511,19.16161,19.11544,0.9709,0.28769,0.1035,0.04617,1
19.8343,18.89785,18.65253,18.53674,18.50275,0.93645,0.24532,0.11579,0.03399,1
20.58731,19.69594,19.38901,19.29534,19.29727,0.89137,0.30693,0.09367,-0.00193,1
20.78554,19.86991,19.43489,19.19827,19.11962,0.91563,0.43502,0.23662,0.07865,1
21.26944,20.01976,19.66455,19.48024,19.53816,1.24968,0.35521,0.18431,-0.05792,1
19.40746,18.49416,18.23884,18.12657,18.11893,0.9133,0.25532,0.11227,0.00764,1
19.68267,18.94824,18.67643,18.56336,18.55725,0.73443,0.27181,0.11307,0.00611,1
20.12178,19.1028,18.87903,18.74508,18.73586,1.01898,0.22377,0.13395,0.00922,1
20.49024,19.55267,19.22089,19.10352,19.15654,0.93757,0.33178,0.11737,-0.05302,1
19.90871,19.13616,18.85402,18.75064,18.67431,0.77255,0.28214,0.10338,0.07633,1
20.68405,19.85449,19.53673,19.42821,19.41552,0.82956,0.31776,0.10852,0.01269,1
20.70848,19.51025,19.11699,18.99812,18.93753,1.19823,0.39326,0.11887,0.06059,1
19.47265,18.61046,18.36831,18.27467,18.32796,0.86219,0.24215,0.09364,-0.05329,1
20.36573,19.30096,19.05454,18.91335,18.92857,1.06477,0.24642,0.14119,-0.01522,1
19.62881,18.66086,18.43408,18.32539,18.29364,0.96795,0.22678,0.10869,0.03175,1
21.0779,20.1597,19.79052,19.63817,19.64188,0.9182,0.36918,0.15235,-0.00371,1
20.6902,19.78107,19.53284,19.40434,19.47243,0.90913,0.24823,0.1285,-0.06809,1
21.04523,20.20721,19.92472,19.84761,19.84087,0.83802,0.28249,0.07711,0.00674,1
21.22073,20.32674,19.92053,19.75755,19.92624,0.89399,0.40621,0.16298,-0.16869,1
21.14796,20.11386,19.75568,19.55087,19.47442,1.0341,0.35818,0.20481,0.07645,1
20.75953,19.87488,19.56456,19.37118,19.15625,0.88465,0.31032,0.19338,0.21493,1
21.26075,20.29822,19.94432,19.72024,19.96906,0.96253,0.3539,0.22408,-0.24882,1
21.14684,20.33677,19.93574,19.75028,19.89987,0.81007,0.40103,0.18546,-0.14959,1
21.07498,20.10352,19.77221,19.64495,19.52268,0.97146,0.33131,0.12726,0.12227,1
21.42762,20.3209,19.94317,19.7646,19.70991,1.10672,0.37773,0.17857,0.05469,1
21.01979,20.06826,19.65163,19.52903,19.57703,0.95153,0.41663,0.1226,-0.048,1
21.17157,20.29796,19.97882,19.74366,19.58924,0.87361,0.31914,0.23516,0.15442,1
21.91197,20.40854,19.99829,19.8509,20.00664,1.50343,0.41025,0.14739,-0.15574,1
20.55926,19.74019,19.4308,19.34088,19.28695,0.81907,0.30939,0.08992,0.05393,1
20.58834,19.7139,19.42681,19.32193,19.23861,0.87444,0.28709,0.10488,0.08332,1
20.94565,19.78745,19.47294,19.33736,19.39645,1.1582,0.31451,0.13558,-0.05909,1
19.96984,18.95222,18.72465,18.67245,18.6512,1.01762,0.22757,0.0522,0.02125,1
20.09993,19.23615,18.95481,18.85192,18.80228,0.86378,0.28134,0.10289,0.04964,1
19.62562,18.60061,18.28774,18.1709,18.17089,1.02501,0.31287,0.11684,1.00E-05,1
20.46396,19.53831,19.25197,19.16018,19.19806,0.92565,0.28634,0.09179,-0.03788,1
20.82991,19.9168,19.57917,19.44415,19.4827,0.91311,0.33763,0.13502,-0.03855,1
19.40786,18.54046,18.21893,18.12603,18.07248,0.8674,0.32153,0.0929,0.05355,1
19.72662,18.74113,18.49261,18.40562,18.32077,0.98549,0.24852,0.08699,0.08485,1
20.12607,19.28678,19.01195,18.91485,18.92192,0.83929,0.27483,0.0971,-0.00707,1
20.48202,19.54994,19.25958,19.15481,19.16504,0.93208,0.29036,0.10477,-0.01023,1
20.72483,19.68369,19.32361,19.22838,19.22205,1.04114,0.36008,0.09523,0.00633,1
20.4208,19.5126,19.26318,19.16582,19.23024,0.9082,0.24942,0.09736,-0.06442,1
20.6381,19.6299,19.21736,19.10961,19.095,1.0082,0.41254,0.10775,0.01461,1
20.96714,20.0783,19.73586,19.62889,19.68017,0.88884,0.34244,0.10697,-0.05128,1
20.33769,19.93912,19.48109,19.19531,19.14971,0.39857,0.45803,0.28578,0.0456,1
19.95437,19.82379,19.55057,18.40366,26.39866,0.13058,0.27322,1.14691,-7.995,1
20.48458,19.69186,19.34707,19.24892,19.37044,0.79272,0.34479,0.09815,-0.12152,1
20.95478,19.93442,19.63443,19.51152,19.55559,1.02036,0.29999,0.12291,-0.04407,1
20.90297,19.89104,19.58412,19.43836,19.19589,1.01193,0.30692,0.14576,0.24247,1
21.29682,20.25277,19.7538,19.59101,19.44038,1.04405,0.49897,0.16279,0.15063,1
20.75023,19.8425,19.47485,19.19135,19.01712,0.90773,0.36765,0.2835,0.17423,1
20.75426,19.74755,19.44275,19.30714,19.28166,1.00671,0.3048,0.13561,0.02548,1
20.78514,19.84037,19.52055,19.4126,19.35619,0.94477,0.31982,0.10795,0.05641,1
20.3639,19.47577,19.19433,19.08914,18.91199,0.88813,0.28144,0.10519,0.17715,1
20.98972,19.91268,19.54072,19.40519,19.27098,1.07704,0.37196,0.13553,0.13421,1
19.73092,18.80211,18.55955,18.45853,18.41621,0.92881,0.24256,0.10102,0.04232,1
20.2285,19.12716,18.86873,18.73217,18.72481,1.10134,0.25843,0.13656,0.00736,1
20.51478,19.59635,19.26223,19.14885,19.06152,0.91843,0.33412,0.11338,0.08733,1
20.19767,19.95641,19.68816,19.64613,19.77348,0.24126,0.26825,0.04203,-0.12735,1
20.52003,19.58972,19.29975,19.18577,19.11726,0.93031,0.28997,0.11398,0.06851,1
20.88843,19.82041,19.49446,19.39594,19.32421,1.06802,0.32595,0.09852,0.07173,1
19.70007,18.72059,18.49662,18.35529,18.27808,0.97948,0.22397,0.14133,0.07721,1
20.78688,19.61441,19.30645,19.19349,19.08766,1.17247,0.30796,0.11296,0.10583,1
21.32897,20.27594,19.888,19.74924,19.64911,1.05303,0.38794,0.13876,0.10013,1
21.3173,20.26772,19.98844,19.77405,19.83891,1.04958,0.27928,0.21439,-0.06486,1
21.26368,20.10815,19.66153,19.48292,19.58133,1.15553,0.44662,0.17861,-0.09841,1
20.74046,19.98634,19.56241,19.41152,19.15722,0.75412,0.42393,0.15089,0.2543,1
19.99224,19.02927,18.79751,18.69338,18.62119,0.96297,0.23176,0.10413,0.07219,1
20.91491,20.06351,19.74236,19.62627,19.61407,0.8514,0.32115,0.11609,0.0122,1
19.51141,18.49636,18.20882,18.1453,18.04905,1.01505,0.28754,0.06352,0.09625,1
19.58208,18.49088,18.16873,18.14559,17.97318,1.0912,0.32215,0.02314,0.17241,1
19.48953,18.55989,18.27551,18.17497,18.13944,0.92964,0.28438,0.10054,0.03553,1
19.64372,18.6549,18.38054,18.31685,18.25486,0.98882,0.27436,0.06369,0.06199,1
20.62194,19.76357,19.45737,19.40716,19.27629,0.85837,0.3062,0.05021,0.13087,1
21.28338,20.08965,19.73586,19.61275,19.43691,1.19373,0.35379,0.12311,0.17584,1
20.22014,19.25483,18.99965,18.88486,18.80619,0.96531,0.25518,0.11479,0.07867,1
19.9438,18.93596,18.66146,18.63526,18.51388,1.00784,0.2745,0.0262,0.12138,1
20.27501,19.32407,19.07236,18.97321,18.81531,0.95094,0.25171,0.09915,0.1579,1
20.18608,19.24588,19.00456,18.8792,18.88702,0.9402,0.24132,0.12536,-0.00782,1
20.82151,19.74661,19.34368,18.98868,18.78185,1.0749,0.40293,0.355,0.20683,1
20.30531,19.3643,19.10601,18.9993,18.97698,0.94101,0.25829,0.10671,0.02232,1
20.88526,20.00734,19.67508,19.54356,19.58158,0.87792,0.33226,0.13152,-0.03802,1
20.90851,19.99463,19.6042,19.51044,19.43484,0.91388,0.39043,0.09376,0.0756,1
20.87543,19.8879,19.56781,19.42471,19.36725,0.98753,0.32009,0.1431,0.05746,1
19.91525,19.01847,18.70228,18.59129,18.56515,0.89678,0.31619,0.11099,0.02614,1
20.85593,19.88113,19.6066,19.45349,19.38294,0.9748,0.27453,0.15311,0.07055,1
20.12982,19.14185,18.88774,18.81877,18.79711,0.98797,0.25411,0.06897,0.02166,1
20.17761,19.26711,19.01379,18.95089,18.87783,0.9105,0.25332,0.0629,0.07306,1
19.58786,18.60243,18.35336,18.27103,18.2556,0.98543,0.24907,0.08233,0.01543,1
20.03116,19.12969,18.92713,18.80219,18.75105,0.90147,0.20256,0.12494,0.05114,1
20.55462,19.49748,19.24511,19.13937,19.11333,1.05714,0.25237,0.10574,0.02604,1
20.17712,19.17163,18.92941,18.83467,18.81502,1.00549,0.24222,0.09474,0.01965,1
20.95483,20.02742,19.75151,19.60394,19.58469,0.92741,0.27591,0.14757,0.01925,1
19.96324,18.99492,18.78738,18.65412,18.58842,0.96832,0.20754,0.13326,0.0657,1
20.87288,19.79888,19.53129,19.36297,19.50557,1.074,0.26759,0.16832,-0.1426,1
19.35879,18.46399,18.20025,18.11015,18.08035,0.8948,0.26374,0.0901,0.0298,1
20.46358,19.49411,19.22824,19.12573,19.09899,0.96947,0.26587,0.10251,0.02674,1
20.63769,19.65456,19.39828,19.28864,19.19293,0.98313,0.25628,0.10964,0.09571,1
19.83095,18.93064,18.69261,18.57479,18.56215,0.90031,0.23803,0.11782,0.01264,1
21.3836,20.06964,19.75741,19.62872,19.61164,1.31396,0.31223,0.12869,0.01708,1
20.27683,19.32771,19.08972,18.94375,18.88644,0.94912,0.23799,0.14597,0.05731,1
20.16965,19.13386,18.85874,18.7592,18.62366,1.03579,0.27512,0.09954,0.13554,1
21.40986,20.27599,19.87381,19.78566,19.8004,1.13387,0.40218,0.08815,-0.01474,1
19.63696,18.58967,18.36459,18.28761,18.18011,1.04729,0.22508,0.07698,0.1075,1
20.74084,19.81555,19.57013,19.43085,19.29937,0.92529,0.24542,0.13928,0.13148,1
19.85855,18.9362,18.67939,18.56804,18.54246,0.92235,0.25681,0.11135,0.02558,1
21.09987,20.07213,19.75669,19.59312,19.43938,1.02774,0.31544,0.16357,0.15374,1
19.56146,18.56418,18.30476,18.21053,18.1815,0.99728,0.25942,0.09423,0.02903,1
20.70006,19.57256,19.26829,19.19871,19.08076,1.1275,0.30427,0.06958,0.11795,1
21.29258,20.05715,19.71343,19.58676,19.55214,1.23543,0.34372,0.12667,0.03462,1
20.53934,19.67757,19.33905,19.29923,19.2565,0.86177,0.33852,0.03982,0.04273,1
19.64626,18.64913,18.42286,18.31834,18.32488,0.99713,0.22627,0.10452,-0.00654,1
20.42019,19.42276,19.149,19.04027,19.00877,0.99743,0.27376,0.10873,0.0315,1
19.78684,18.79469,18.56366,18.45373,18.45316,0.99215,0.23103,0.10993,5.70E-04,1
21.1342,20.17035,19.81843,19.64613,19.63831,0.96385,0.35192,0.1723,0.00782,1
21.22573,20.26851,19.95969,19.82512,19.5721,0.95722,0.30882,0.13457,0.25302,1
20.80827,19.6697,19.32309,19.20378,19.14481,1.13857,0.34661,0.11931,0.05897,1
21.21338,19.99493,19.72789,19.62972,19.55801,1.21845,0.26704,0.09817,0.07171,1
20.65353,19.49354,19.23333,19.14845,19.04174,1.15999,0.26021,0.08488,0.10671,1
21.08287,20.16951,19.77141,19.63013,19.72404,0.91336,0.3981,0.14128,-0.09391,1
21.04409,20.06921,19.75027,19.62907,19.54877,0.97488,0.31894,0.1212,0.0803,1
21.27387,20.18368,19.85642,19.67046,19.70519,1.09019,0.32726,0.18596,-0.03473,1
21.39601,20.33177,19.97032,19.80509,19.69182,1.06424,0.36145,0.16523,0.11327,1
21.45307,20.212,19.74248,19.52787,19.40835,1.24107,0.46952,0.21461,0.11952,1
19.61309,18.64242,18.35731,18.34048,18.31885,0.97067,0.28511,0.01683,0.02163,1
21.05857,19.96356,19.66009,19.66309,19.60868,1.09501,0.30347,-0.003,0.05441,1
19.72264,18.68766,18.41232,18.34631,18.31145,1.03498,0.27534,0.06601,0.03486,1
20.14138,19.20423,18.85894,18.82767,18.74628,0.93715,0.34529,0.03127,0.08139,1
21.01661,20.00836,19.62119,19.52866,19.67061,1.00825,0.38717,0.09253,-0.14195,1
19.69007,18.75938,18.48729,18.40763,18.35922,0.93069,0.27209,0.07966,0.04841,1
20.89735,19.91119,19.54337,19.39307,19.20677,0.98616,0.36782,0.1503,0.1863,1
20.43958,19.42204,19.13827,19.04028,18.99243,1.01754,0.28377,0.09799,0.04785,1
20.23066,19.14364,18.80682,18.65792,18.57859,1.08702,0.33682,0.1489,0.07933,1
18.9652,17.92438,17.55069,17.41667,17.40044,1.04082,0.37369,0.13402,0.01623,2
19.17228,18.2355,17.9658,17.84561,17.87884,0.93678,0.2697,0.12019,-0.03323,2
